10000	30	40	40	40	40	2.5	10	00000	40	40	40	40	40	0.0	1	1	00000	40	40	40	40	30	5.0	1	
10000	30	40	40	40	30	2.5	10	00000	40	40	40	40	30	0.0	1	1	00000	40	40	40	30	30	5.0	1	
10000	30	40	40	40	20	2.5	10	00000	40	40	40	40	20	0.0	1	1	00000	40	40	40	30	20	5.0	1	
10000	30	40	40	40	10	2.5	10	00000	40	40	40	40	10	0.0	1	1	00000	40	40	40	30	10	5.0	1	
10000	30	40	40	40	4	2.5	10	00000	40	40	40	40	4	0.0	1	1	00000	40	40	40	30	4	5.0	1	
10000	30	40	40	30	30	2.5	10	00000	40	40	40	30	30	0.0	1	1	00000	40	40	30	30	30	5.0	1	
10000	30	40	40	30	20	2.5	10	00000	40	40	40	30	20	0.0	1	1	00000	40	40	30	30	20	5.0	1	
10000	30	40	40	30	10	2.5	10	00000	40	40	40	30	10	0.0	1	1	00000	40	40	30	30	10	5.0	1	
10000	30	40	40	30	4	2.5	10	00000	40	40	40	30	4	0.0	1	1	00000	40	40	30	30	4	5.0	1	
10000	30	40	40	20	20	2.5	10	00000	40	40	40	20	20	0.0	1	1	00000	40	40	30	20	20	5.0	1	
10000	30	40	40	20	10	2.5	10	00000	40	40	40	20	10	0.0	1	1	00000	40	40	30	20	10	5.0	1	
10000	30	40	40	20	4	2.5	10	00000	40	40	40	20	4	0.0	1	1	00000	40	40	30	20	4	5.0	1	
10000	30	40	40	10	10	2.5	10	00000	40	40	40	10	10	0.0	1	1	00000	40	40	30	10	10	5.0	1	
10000	30	40	40	10	4	2.5	10	00000	40	40	40	10	4	0.0	1	1	00000	40	40	30	10	4	5.0	1	
10000	30	40	40	4	4	2.5	10	00000	40	40	40	4	4	0.0	1	1	00000	40	40	30	4	4	5.0	1	
10000	30	40	30	30	30	2.5	10	00000	40	40	30	30	30	0.0	1	1	00000	40	30	30	30	30	5.0	1	
10000	30	40	30	30	20	2.5	10	00000	40	40	30	30	20	0.0	1	1	00000	40	30	30	30	20	5.0	1	
10000	30	40	30	30	10	2.5	10	00000	40	40	30	30	10	0.0	1	1	00000	40	30	30	30	10	5.0	1	
10000	30	40	30	30	4	2.5	10	00000	40	40	30	30	4	0.0	1	1	00000	40	30	30	30	4	5.0	1	
10000	30	40	30	20	20	2.5	10	00000	40	40	30	20	20	0.0	1	1	00000	40	30	30	20	20	5.0	1	
10000	30	40	30	20	10	2.5	10	00000	40	40	30	20	10	0.0	1	1	00000	40	30	30	20	10	5.0	1	
10000	30	40	30	20	4	2.5	10	00000	40	40	30	20	4	0.0	1	1	00000	40	30	30	20	4	5.0	1	
10000	30	40	30	10	10	2.5	10	00000	40	40	30	10	10	0.0	1	1	00000	40	30	30	10	10	5.0	1	
10000	30	40	30	10	4	2.5	10	00000	40	40	30	10	4	0.0	1	1	00000	40	30	30	10	4	5.0	1	
